Legal Professional,1677,OverarchingOccupations
Medical Professional,1678,OverarchingOccupations
Other,1679,OverarchingOccupations
ACT Bar Association,1680,OccupationBodiesLegal
Bar Association of Queensland,1681,OccupationBodiesLegal
New South Wales Bar Association,1682,OccupationBodiesLegal
Northern Territory Bar Association,1683,OccupationBodiesLegal
South Australian Bar Association,1684,OccupationBodiesLegal
Tasmanian Bar Association,1685,OccupationBodiesLegal
Victorian Bar,1686,OccupationBodiesLegal
Western Australian Bar Association Inc.,1687,OccupationBodiesLegal
Law Society of New South Wales,1689,OccupationBodiesLegal
Law Society of Northern Territory,1690,OccupationBodiesLegal
Law Society of Queensland,1691,OccupationBodiesLegal
Law Society of South Australia,1692,OccupationBodiesLegal
Law Society of Tasmania,1693,OccupationBodiesLegal
Law Society of the Australian Capital Territory,1694,OccupationBodiesLegal
Legal Practice Board of Western Australia,1695,OccupationBodiesLegal
Victorian Legal Services Board,1696,OccupationBodiesLegal
Other,1697,OccupationBodiesLegal
Australian Health Practitioner Regulation Agency,1707,OccupationBodiesMedical
Register of Audiology Australia Accredited Audiologist,1708,OccupationBodiesMedical
Certified Practising Speech Pathologist (CPSP) membership with Speech Pathology Australia,1709,OccupationBodiesMedical
Veterinary board registration,1710,OccupationBodiesMedical
Other,1711,OccupationBodiesMedical
American Institute of Certified Public Accountants,1712,OccupationBodiesAccountant
Certified Generals Accountants Canada,1713,OccupationBodiesAccountant
Chartered  Institute of Management Accountants,1714,OccupationBodiesAccountant
Chartered  Institute of Public Finance and Accountancy,1715,OccupationBodiesAccountant
Chartered Accountants Australia & New Zealand,1716,OccupationBodiesAccountant
Chartered Accountants Ireland,1717,OccupationBodiesAccountant
Chartered Accountants Sri Lanka,1718,OccupationBodiesAccountant
Chartered Financial Analyst Institute (CFA),1719,OccupationBodiesAccountant
Chartered Professional Accountants Canada,1720,OccupationBodiesAccountant
Fellowship of the Institute of Actuaries of Australia (FIAA).,1721,OccupationBodiesAccountant
Hong Kong Institute of Certified Public Accountants,1722,OccupationBodiesAccountant
Institut der Wirtschaftsprüfer in Deutschland e.V.,1723,OccupationBodiesAccountant
Institute of Certified Management Accountants of Sri Lanka,1724,OccupationBodiesAccountant
Institute of Certified Public Accountants in Ireland,1725,OccupationBodiesAccountant
Institute of Certified Public Accountants of Kenya,1726,OccupationBodiesAccountant
Institute of Chartered Accountants in England and Wales,1727,OccupationBodiesAccountant
Institute of Chartered Accountants India,1728,OccupationBodiesAccountant
Institute of Chartered Accountants of Bangladesh,1729,OccupationBodiesAccountant
Institute of Chartered Accountants of Nepal,1730,OccupationBodiesAccountant
Institute of Chartered Accountants of Scotland,1731,OccupationBodiesAccountant
Institute of Cost & Managtement Accountants Pakistan,1732,OccupationBodiesAccountant
Institute of Indonesia Chartered Accountants,1733,OccupationBodiesAccountant
Institute of Singapore Chartered Accountants,1734,OccupationBodiesAccountant
Japanese Institute of Certified Public Accountants,1735,OccupationBodiesAccountant
Malaysian Institute of Accountants,1736,OccupationBodiesAccountant
National Association of State Boards of Accountancy,1737,OccupationBodiesAccountant
National Federation of Certified Public Accountant Associations of the Republic of China,1738,OccupationBodiesAccountant
Philippine Institute of Certified Public Accountants,1739,OccupationBodiesAccountant
South African Institute of Chartered Accountants,1740,OccupationBodiesAccountant
Other,1741,OccupationBodiesAccountant
Anaesthetist,1742,OccupationsMedical
Audiologist,1743,OccupationsMedical
Cardiologist,1744,OccupationsMedical
Cardiothoracic Surgeon,1745,OccupationsMedical
Chiropractor,1746,OccupationsMedical
Clinical Haematologist,1747,OccupationsMedical
Dentist,1748,OccupationsMedical
Dermatologist,1749,OccupationsMedical
Diagnostic and Interventional Radiologist,1750,OccupationsMedical
Emergency Medicine Specialist,1751,OccupationsMedical
Endocrinologist,1752,OccupationsMedical
Gastroenterologist,1753,OccupationsMedical
General Practitioner,1754,OccupationsMedical
Intensive Care Specialist,1755,OccupationsMedical
Medical Diagnostic Radiographer,1756,OccupationsMedical
Medical Oncologist,1757,OccupationsMedical
Medical Practitioners Other,1758,OccupationsMedical
Neurologist,1759,OccupationsMedical
Neurosurgeon,1760,OccupationsMedical
Obstetrician and Gynaecologist,1761,OccupationsMedical
Occupational Therapist,1762,OccupationsMedical
Ophthalmologist,1763,OccupationsMedical
Optometrist,1764,OccupationsMedical
Orthopaedic Surgeon,1765,OccupationsMedical
Osteopath,1766,OccupationsMedical
Otorhinolaryngologist,1767,OccupationsMedical
Paediatric Surgeon,1768,OccupationsMedical
Paediatrician,1769,OccupationsMedical
Pathologist,1770,OccupationsMedical
Pharmacist,1771,OccupationsMedical
Physiotherapist,1772,OccupationsMedical
Plastic and Reconstructive Surgeon,1773,OccupationsMedical
Podiatrist,1774,OccupationsMedical
Psychiatrist,1775,OccupationsMedical
Psychologist,1776,OccupationsMedical
Radiation Oncologist,1777,OccupationsMedical
Renal Medicine Specialist,1778,OccupationsMedical
Resident Medical Officer,1779,OccupationsMedical
Rheumatologist,1780,OccupationsMedical
Sonographer,1781,OccupationsMedical
Specialist Physician (General Medicine),1782,OccupationsMedical
Specialist Physicians Other,1783,OccupationsMedical
Speech Pathologist,1784,OccupationsMedical
Surgeon (General),1785,OccupationsMedical
Thoracic Medicine Specialist,1786,OccupationsMedical
Urologist,1787,OccupationsMedical
Vascular Surgeon,1788,OccupationsMedical
Veterinarian,1789,OccupationsMedical
Other,1790,OccupationsMedical
Barrister,1791,OccupationsLegal
Intellectual Property Lawyer,1792,OccupationsLegal
Judge,1793,OccupationsLegal
Judicial and Other Legal Professional,1794,OccupationsLegal
Magistrate,1795,OccupationsLegal
Solicitor,1796,OccupationsLegal
Other,1797,OccupationsLegal
Accountant,1798,OccupationsAccountant
Actuary,1799,OccupationsAccountant
Auditor,1800,OccupationsAccountant
Chief Executive (Chief Financial Officer),1801,OccupationsAccountant
Finance Manager,1802,OccupationsAccountant
Other,1803,OccupationsAccountant
Separated,1804,MaritalStatuses
Extended unpaid leave,1805,AnticipateIncomeChangeHow
Loss of employment,1806,AnticipateIncomeChangeHow
Reduced income,1807,AnticipateIncomeChangeHow
Medical treatment or illness,1808,AnticipateIncomeChangeHow
Retirement,1809,AnticipateIncomeChangeHow
Other,1810,AnticipateIncomeChangeHow
Using accumulated savings,1811,AnticipateIncomeChangeLoanRepaymentStrat
Sale of investment assets such as investment property or shares,1812,AnticipateIncomeChangeLoanRepaymentStrat
By securing additional employment,1813,AnticipateIncomeChangeLoanRepaymentStrat
Reducing expenditure,1814,AnticipateIncomeChangeLoanRepaymentStrat
Other means,1815,AnticipateIncomeChangeLoanRepaymentStrat
Commercial,1816,IncomeRentalType
None,1817,OccupationBodiesAccountant
None,1818,OccupationBodiesMedical
None,1820,OccupationBodiesLegal
Unhappy with current lender,1822,ReasonsForRefinancing
Looking to reduce my repayments,1823,ReasonsForRefinancing
Obtain a lower interest rate,1824,LoanRefinanceSpecificGoals
Reduce repayment amount,1825,LoanRefinanceSpecificGoals
Consolidate higher interest debt,1826,LoanRefinanceSpecificGoals
Cash out to undertake minor property renovations,1827,LoanRefinanceSpecificGoals
Cash out for property investment purposes,1828,LoanRefinanceSpecificGoals
Cash out for business or other investment purposes,1829,LoanRefinanceSpecificGoals
Cash out for personal use,1830,LoanRefinanceSpecificGoals
